_input,_num,_widgetName,_source,_resultNumber,_pageUrl,column_1_number,column_2,column_3,column_4_number,column_4,column_5_number,column_6,column_7
webpage/url:http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football|,733,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football,46,Joel Rich,TE,6; 3,6'3",255,Fr,Paris OH
webpage/url:http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football|,803,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football,2,Michaelee Harris,WR,6; 2,6'2",193,Sr,Miami FL
webpage/url:http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football|,920,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football,31,Deon Hill,RB,6; 0,6'0",202,Sr,Phenix City AL
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football|,1040,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football,61,Ali Kassem,G,6; 7,6'7",347,Sr,Cincinnati OH
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football|,1156,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football,50,Marco Jones,DE,6; 3,6'3",255,Jr,Baltimore MD
webpage/url:http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football|,1257,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football,75,Jaryd Jones-Smith,OL,6; 7,6'7",335,Fr,Voorhees NJ
webpage/url:http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football|,1352,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football,45,Nick Karp,LB,6; 1,6'1",205,Fr,Glastonbury CT
webpage/url:http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football|,1443,RostersTake1,RostersTake1,50,http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football,90,Cameron MacPherson,TE,6; 4,6'4",236,Jr,Syracuse NY
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-tar-heels-football/roster/86047?q=north-carolina-tar-heels-football|,51,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/north-carolina-tar-heels-football/roster/86047?q=north-carolina-tar-heels-football,14,Clint Heaven,LB,6; 0,6'0",225,Fr,Palmetto FL
webpage/url:http://msn.foxsports.com/collegefootball/team/duke-blue-devils-football/roster/86041?q=duke-blue-devils-football|,184,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/duke-blue-devils-football/roster/86041?q=duke-blue-devils-football,44,Nick Hill,LB,6; 2,6'2",235,Jr,Nashville TN
webpage/url:http://msn.foxsports.com/collegefootball/team/clemson-tigers-football/roster/86040?q=clemson-tigers-football|,295,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/clemson-tigers-football/roster/86040?q=clemson-tigers-football,50,Grady Jarrett,DT,6; 1,6'1",295,Sr,Conyers GA
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-tech-hokies-football/roster/86054?q=virginia-tech-hokies-football|,413,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/virginia-tech-hokies-football/roster/86054?q=virginia-tech-hokies-football,22,Eric Kristensen,K,5; 11,5'11",162,So,Ann Arbor MI
webpage/url:http://msn.foxsports.com/collegefootball/team/miami-(fl)-hurricanes-football/roster/86056?q=miami-(fl)-hurricanes-football|,516,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/miami-(fl)-hurricanes-football/roster/86056?q=miami-(fl)-hurricanes-football,93,Calvin Heurtelou,DL,6; 3,6'3",310,Jr,Spring Valley NY
webpage/url:http://msn.foxsports.com/collegefootball/team/florida-state-seminoles-football/roster/86043?q=florida-state-seminoles-football|,632,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/florida-state-seminoles-football/roster/86043?q=florida-state-seminoles-football,1,Tyler Hunter,DB,5; 11,5'11",205,So,Valdosta GA
webpage/url:http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football|,734,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football,38,Griff Rogan,WR,6; 1,6'1",186,Sr,Garden City NY
webpage/url:http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football|,804,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football,25,Josh Harvey-Clemons,S,6; 5,6'5",207,So,Valdosta GA
webpage/url:http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football|,921,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football,42,Roberto Hinojosa,K,5; 10,5'10",177,Jr,Suwanee GA
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football|,1041,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football,56,Bryce Kennedy,G,6; 3,6'3",310,So,Southern Pines NC
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football|,1157,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football,62,Sean Karl,G,6; 6,6'6",300,Fr,Manorville NY
webpage/url:http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football|,1258,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football,46,Adam Lazenga,FB,6; 0,6'0",245,Sr,Bethel Park PA
webpage/url:http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football|,1353,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football,38,Alexander Kinal,P,6; 4,6'4",210,Jr,Adelaide
webpage/url:http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football|,1444,RostersTake1,RostersTake1,51,http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football,40,Zachary McCarrell,LB,5; 11,5'11",201,Sr,Orlando FL
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-tar-heels-football/roster/86047?q=north-carolina-tar-heels-football|,52,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/north-carolina-tar-heels-football/roster/86047?q=north-carolina-tar-heels-football,40,Luke Heavner,WR,6; 1,6'1",165,So,Jamestown NC
webpage/url:http://msn.foxsports.com/collegefootball/team/duke-blue-devils-football/roster/86041?q=duke-blue-devils-football|,185,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/duke-blue-devils-football/roster/86041?q=duke-blue-devils-football,32,Chris Holmes,LB,6; 2,6'2",215,Fr,Fredricksburg VA
webpage/url:http://msn.foxsports.com/collegefootball/team/clemson-tigers-football/roster/86040?q=clemson-tigers-football|,296,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/clemson-tigers-football/roster/86040?q=clemson-tigers-football,32,Corbin Jenkins,K,5; 10,5'10",175,Sr,Conway SC
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-tech-hokies-football/roster/86054?q=virginia-tech-hokies-football|,414,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/virginia-tech-hokies-football/roster/86054?q=virginia-tech-hokies-football,6,Mark Leal,QB,6; 1,6'1",218,Sr,Greenacres FL
webpage/url:http://msn.foxsports.com/collegefootball/team/miami-(fl)-hurricanes-football/roster/86056?q=miami-(fl)-hurricanes-football|,517,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/miami-(fl)-hurricanes-football/roster/86056?q=miami-(fl)-hurricanes-football,97,Dwayne Hoilett,DL,6; 3,6'3",245,So,Vero Beach FL
webpage/url:http://msn.foxsports.com/collegefootball/team/florida-state-seminoles-football/roster/86043?q=florida-state-seminoles-football|,633,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/florida-state-seminoles-football/roster/86043?q=florida-state-seminoles-football,87,Jared Jackson,WR,6; 2,6'2",185,So,Monticello FL
webpage/url:http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football|,735,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football,35,Tyler Rouse,RB,5; 9,5'9",192,So,Baldwinsville NY
webpage/url:http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football|,805,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football,21,James Hearns,LB,6; 3,6'3",225,Fr,Tallahassee FL
webpage/url:http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football|,922,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football,32,Jabari Hunt-Days,LB,6; 3,6'3",247,Jr,Marietta GA
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football|,1042,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football,12,Nicholas Lacy,DB,5; 9,5'9",170,Fr,Pinehurst NC
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football|,1158,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football,53,Micah Kiser,LB,6; 2,6'2",215,Fr,Baltimore MD
webpage/url:http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football|,1259,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football,38,Ryan Lewis,DB,6; 0,6'0",195,So,Seattle WA
webpage/url:http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football|,1354,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football,57,Ali Lamot,LB,6; 2,6'2",200,Fr,Mebane NC
webpage/url:http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football|,1445,RostersTake1,RostersTake1,52,http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football,29,Devante McFarlane,RB,6; 0,6'0",201,So,Wheatley Heights NY
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-tar-heels-football/roster/86047?q=north-carolina-tar-heels-football|,53,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/north-carolina-tar-heels-football/roster/86047?q=north-carolina-tar-heels-football,71,Jon Heck,T,6; 6,6'6",300,Fr,Jacksonville FL
webpage/url:http://msn.foxsports.com/collegefootball/team/duke-blue-devils-football/roster/86041?q=duke-blue-devils-football|,186,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/duke-blue-devils-football/roster/86041?q=duke-blue-devils-football,53,Chris Hoover,LB,6; 1,6'1",210,Sr,Maumee OH
webpage/url:http://msn.foxsports.com/collegefootball/team/clemson-tigers-football/roster/86040?q=clemson-tigers-football|,297,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/clemson-tigers-football/roster/86040?q=clemson-tigers-football,14,Martin Jenkins,DB,5; 9,5'9",185,Sr,Roswell GA
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-tech-hokies-football/roster/86054?q=virginia-tech-hokies-football|,415,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/virginia-tech-hokies-football/roster/86054?q=virginia-tech-hokies-football,30,Mitchell Ludwig,P,5; 11,5'11",195,So,Abingdon VA
webpage/url:http://msn.foxsports.com/collegefootball/team/miami-(fl)-hurricanes-football/roster/86056?q=miami-(fl)-hurricanes-football|,518,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/miami-(fl)-hurricanes-football/roster/86056?q=miami-(fl)-hurricanes-football,24,Larry Hope,DB,6; 0,6'0",183,So,Miami FL
webpage/url:http://msn.foxsports.com/collegefootball/team/florida-state-seminoles-football/roster/86043?q=florida-state-seminoles-football|,634,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/florida-state-seminoles-football/roster/86043?q=florida-state-seminoles-football,54,Tre' Jackson,OL,6; 4,6'4",339,Sr,Jesup GA
webpage/url:http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football|,736,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/boston-college-eagles-football/roster/86049?q=boston-college-eagles-football,75,Ian Silberman,OL,6; 5,6'5",293,Sr,Orange Park FL
webpage/url:http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football|,806,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/louisville-cardinals-football/roster/86145?q=louisville-cardinals-football,30,Kamal Hogan,S,6; 0,6'0",211,Sr,Montvale NJ
webpage/url:http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football|,923,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/georgia-tech-yellow-jackets-football/roster/86042?q=georgia-tech-yellow-jackets-football,25,Tre' Jackson,LB,5; 10,5'10",235,Fr,Valdosta GA
webpage/url:http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football|,1043,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/north-carolina-state-wolfpack-football/roster/86044?q=north-carolina-state-wolfpack-football,11,Garrett Leatham,QB,6; 4,6'4",221,Jr,Apex NC
webpage/url:http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football|,1159,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/virginia-cavaliers-football/roster/86046?q=virginia-cavaliers-football,64,Nick Koutris,T,6; 6,6'6",275,Sr,Oakhill VA
webpage/url:http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football|,1260,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/pittsburgh-panthers-football/roster/86050?q=pittsburgh-panthers-football,40,Colton Lively,FB,6; 0,6'0",240,Fr,Lake Dallas TX
webpage/url:http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football|,1355,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/wake-forest-demon-deacons-football/roster/86045?q=wake-forest-demon-deacons-football,13,Jalen Latter,CB,6; 0,6'0",185,So,Charlotte NC
webpage/url:http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football|,1446,RostersTake1,RostersTake1,53,http://msn.foxsports.com/collegefootball/team/syracuse-orange-football/roster/86055?q=syracuse-orange-football,65,Jamar McGloster,T,6; 7,6'7",303,Fr,Hillside NJ
